"subject_id"	"block"	"item"	"BlankInterval[CalculatedDuration]"	"BlankInterval[Duration]"	"BlankInterval[OffsetTime]"	"BlankInterval[OnsetTime]"	"BlockId"	"Congruency"	"CorFeedback[CalculatedDuration]"	"CorFeedback[Duration]"	"CorFeedback[OffsetTime]"	"CorFeedback[OnsetTime]"	"EngineType"	"Exit[OnsetTime]"	"IncFeedback[Duration]"	"Init[CalculatedDuration]"	"Init[OffsetTime]"	"Init[OnsetTime]"	"InitPost[CalculatedDuration]"	"InitPost[Duration]"	"InitPost[OffsetTime]"	"InitPost[OnsetTime]"	"InitPre[CalculatedDuration]"	"InitPre[OffsetTime]"	"InitPre[OnsetTime]"	"SimpleRTBLock[InterTrialDelay]"	"SimpleRTBLock[RefreshPeriod]"	"SimpleRTBLock[TrialNr]"	"SimpleRTBLockStroopItem[Resp]"	"StroopItem[ACC]"	"StroopItem[Allowable]"	"StroopItem[CalculatedDuration]"	"StroopItem[CRESP]"	"StroopItem[EndAction]"	"StroopItem[OffsetTime]"	"StroopItem[OnsetTime]"	"StroopItem[RESP]"	"StroopItem[RT]"	"StroopItem[RTTime]"	"undefined[OnsetTime]"
"1"	"sub_01"	"four"	"eight"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"39"	"1.46012E+12"	"1.46012E+12"	"16"	"0"	"1.46012E+12"	"1.46012E+12"	"1345"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"30"	""	"0"	"rjvb"	"1269"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"1258"	"1.46012E+12"	"1.46012E+12"
"2"	"sub_01"	"four"	"five"	"501"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"34"	"1.46012E+12"	"1.46012E+12"	"727"	"703"	"1.46012E+12"	"1.46012E+12"	"288"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"28"	""	"1"	"rjvb"	"801"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"795"	"1.46012E+12"	"1.46012E+12"
"3"	"sub_01"	"four"	"four"	"518"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"34"	"1.46012E+12"	"1.46012E+12"	"595"	"588"	"1.46012E+12"	"1.46012E+12"	"404"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"29"	""	"1"	"rjvb"	"1168"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"1165"	"1.46012E+12"	"1.46012E+12"
"4"	"sub_01"	"four"	"one"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"501"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"758"	"1.46012E+12"	"1.46012E+12"	"16"	"0"	"1.46012E+12"	"1.46012E+12"	"1193"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"32"	""	"1"	"rjvb"	"1686"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"1674"	"1.46012E+12"	"1.46012E+12"
"5"	"sub_01"	"four"	"seven"	"518"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"13"	"1.46012E+12"	"1.46012E+12"	"615"	"602"	"1.46012E+12"	"1.46012E+12"	"388"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"31"	""	"1"	"rjvb"	"1268"	"v"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"1257"	"1.46012E+12"	"1.46012E+12"
"6"	"sub_01"	"four"	"six"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"500"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"39"	"1.46012E+12"	"1.46012E+12"	"635"	"615"	"1.46012E+12"	"1.46012E+12"	"375"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"27"	""	"1"	"rjvb"	"1168"	"j"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"j"	"1151"	"1.46012E+12"	"1.46012E+12"
"7"	"sub_01"	"four"	"three"	"518"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"34"	"1.46012E+12"	"1.46012E+12"	"697"	"690"	"1.46012E+12"	"1.46012E+12"	"301"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"26"	""	"1"	"rjvb"	"1201"	"v"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"1198"	"1.46012E+12"	"1.46012E+12"
"8"	"sub_01"	"four"	"two"	"532"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"518"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"34"	"1.46012E+12"	"1.46012E+12"	"8"	"0"	"1.46012E+12"	"1.46012E+12"	"1376"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"25"	""	"1"	"rjvb"	"718"	"j"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"j"	"714"	"1.46012E+12"	"1.46012E+12"
"9"	"sub_01"	"one"	"eight"	"517"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"500"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"35"	"1.46012E+12"	"1.46012E+12"	"699"	"693"	"1.46012E+12"	"1.46012E+12"	"298"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"7"	"\u0000"	"0"	"rjvb"	"1652"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"1639"	"1.46012E+12"	"1.46012E+12"
"10"	"sub_01"	"one"	"five"	"502"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"500"	"500"	"1.46012E+12"	"1.46012E+12"	"native"	"1.46012E+12"	"500"	"37"	"1.46012E+12"	"1.46012E+12"	"622"	"600"	"1.46012E+12"	"1.46012E+12"	"390"	"1.46012E+12"	"1.46012E+12"	"1000"	"17"	"3"	"\u0000"	"1"	"rjvb"	"1368"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"1354"	"1.46012E+12"	"1.46012E+12"
