"subject_id"	"block"	"item"	"BlankInterval[CalculatedDuration]"	"BlankInterval[Duration]"	"BlankInterval[OffsetTime]"	"BlankInterval[OnsetTime]"	"BlockId"	"Congruency"	"CorFeedback[CalculatedDuration]"	"CorFeedback[Duration]"	"CorFeedback[OffsetTime]"	"CorFeedback[OnsetTime]"	"EngineType"	"Exit[OnsetTime]"	"IncFeedback[Duration]"	"Init[CalculatedDuration]"	"Init[OffsetTime]"	"Init[OnsetTime]"	"InitPost[CalculatedDuration]"	"InitPost[Duration]"	"InitPost[OffsetTime]"	"InitPost[OnsetTime]"	"InitPre[CalculatedDuration]"	"InitPre[OffsetTime]"	"InitPre[OnsetTime]"	"SimpleRTBLock[InterTrialDelay]"	"SimpleRTBLock[RefreshPeriod]"	"SimpleRTBLock[TrialNr]"	"SimpleRTBLockStroopItem[Resp]"	"StroopItem[ACC]"	"StroopItem[Allowable]"	"StroopItem[CalculatedDuration]"	"StroopItem[CRESP]"	"StroopItem[EndAction]"	"StroopItem[OffsetTime]"	"StroopItem[OnsetTime]"	"StroopItem[RESP]"	"StroopItem[RT]"	"StroopItem[RTTime]"	"undefined[OnsetTime]"
"1"	"sub_02"	"four"	"eight"	"514.0349121"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"515.7949219"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"70.03491211"	"1.46012E+12"	"1.46012E+12"	"390.1501465"	"372.3549805"	"1.46012E+12"	"1.46012E+12"	"588.1650391"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"28"	""	"1"	"rjvb"	"632.3249512"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"623.9748535"	"1.46012E+12"	"1.46012E+12"
"2"	"sub_02"	"four"	"five"	"513.4650879"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"514.0300293"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"67.29003906"	"1.46012E+12"	"1.46012E+12"	"25.29980469"	"0"	"1.46012E+12"	"1.46012E+12"	"1386.450195"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"26"	""	"1"	"rjvb"	"1033.64502"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"1032.909912"	"1.46012E+12"	"1.46012E+12"
"3"	"sub_02"	"four"	"four"	"516.3049316"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"515.8649902"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"66.39501953"	"1.46012E+12"	"1.46012E+12"	"484.954834"	"482.0998535"	"1.46012E+12"	"1.46012E+12"	"475.9899902"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"30"	""	"1"	"rjvb"	"815.0949707"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"807.170166"	"1.46012E+12"	"1.46012E+12"
"4"	"sub_02"	"four"	"one"	"515.9650879"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"506.7851563"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"60.46484375"	"1.46012E+12"	"1.46012E+12"	"375.9851074"	"370.9450684"	"1.46012E+12"	"1.46012E+12"	"592.25"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"29"	""	"1"	"rjvb"	"908.0151367"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"867.3200684"	"1.46012E+12"	"1.46012E+12"
"5"	"sub_02"	"four"	"seven"	"510.3398438"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"515.9150391"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"63.21508789"	"1.46012E+12"	"1.46012E+12"	"14.10986328"	"0"	"1.46012E+12"	"1.46012E+12"	"1404.345215"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"25"	""	"1"	"rjvb"	"499.2001953"	"v"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"496.6901855"	"1.46012E+12"	"1.46012E+12"
"6"	"sub_02"	"four"	"six"	"513.0249023"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"516.0998535"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"85.29516602"	"1.46012E+12"	"1.46012E+12"	"502.8649902"	"497.3349609"	"1.46012E+12"	"1.46012E+12"	"438.2648926"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"32"	""	"1"	"rjvb"	"701.4047852"	"j"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"j"	"695.3498535"	"1.46012E+12"	"1.46012E+12"
"7"	"sub_02"	"four"	"three"	"515.9599609"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"516.1799316"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"62.88012695"	"1.46012E+12"	"1.46012E+12"	"475.2849121"	"471.9350586"	"1.46012E+12"	"1.46012E+12"	"491.2651367"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"31"	""	"1"	"rjvb"	"399.005127"	"v"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"396.2250977"	"1.46012E+12"	"1.46012E+12"
"8"	"sub_02"	"four"	"two"	"576.5900879"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"515.994873"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"103.2399902"	"1.46012E+12"	"1.46012E+12"	"446.5749512"	"435.8100586"	"1.46012E+12"	"1.46012E+12"	"486.1599121"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"27"	""	"1"	"rjvb"	"530.5148926"	"j"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"j"	"526.375"	"1.46012E+12"	"1.46012E+12"
"9"	"sub_02"	"one"	"eight"	"515.1850586"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"515.7202148"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"104.5"	"1.46012E+12"	"1.46012E+12"	"3007.094971"	"3000"	"1.46012E+12"	"1.46012E+12"	"NaN"	"1.46012E+12"	"undefined"	"1000"	"16.66503906"	"1"	"\u0000"	"1"	"rjvb"	"2763.97998"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"2760.014893"	"1.46012E+12"	"1.46012E+12"
"10"	"sub_02"	"one"	"five"	"515.9550781"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"623.8649902"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"71.88500977"	"1.46012E+12"	"1.46012E+12"	"254.9750977"	"242.0300293"	"1.46012E+12"	"1.46012E+12"	"718.4899902"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.66503906"	"4"	"\u0000"	"1"	"rjvb"	"1335.86499"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"1335.405029"	"1.46012E+12"	"1.46012E+12"
