"subject_id"	"block"	"item"	"BlankInterval[CalculatedDuration]"	"BlankInterval[Duration]"	"BlankInterval[OffsetTime]"	"BlankInterval[OnsetTime]"	"BlockId"	"Congruency"	"CorFeedback[CalculatedDuration]"	"CorFeedback[Duration]"	"CorFeedback[OffsetTime]"	"CorFeedback[OnsetTime]"	"EngineType"	"Exit[OnsetTime]"	"IncFeedback[Duration]"	"Init[CalculatedDuration]"	"Init[OffsetTime]"	"Init[OnsetTime]"	"InitPost[CalculatedDuration]"	"InitPost[Duration]"	"InitPost[OffsetTime]"	"InitPost[OnsetTime]"	"InitPre[CalculatedDuration]"	"InitPre[OffsetTime]"	"InitPre[OnsetTime]"	"SimpleRTBLock[InterTrialDelay]"	"SimpleRTBLock[RefreshPeriod]"	"SimpleRTBLock[TrialNr]"	"SimpleRTBLockStroopItem[Resp]"	"StroopItem[ACC]"	"StroopItem[Allowable]"	"StroopItem[CalculatedDuration]"	"StroopItem[CRESP]"	"StroopItem[EndAction]"	"StroopItem[OffsetTime]"	"StroopItem[OnsetTime]"	"StroopItem[RESP]"	"StroopItem[RT]"	"StroopItem[RTTime]"	"undefined[OnsetTime]"
"1"	"sub_27"	"four"	"eight"	"514.0151367"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"incon"	"513.3850098"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"110.9350586"	"1.46057E+12"	"1.46057E+12"	"27.92504883"	"0"	"1.46057E+12"	"1.46057E+12"	"1320.859863"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"27"	""	"1"	"rjvb"	"681.6098633"	"b"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"b"	"680.8898926"	"1.46057E+12"	"1.46057E+12"
"2"	"sub_27"	"four"	"five"	"515.6101074"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"incon"	"512.3950195"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"111.1750488"	"1.46057E+12"	"1.46057E+12"	"12.70483398"	"0"	"1.46057E+12"	"1.46057E+12"	"1501.445068"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"25"	""	"1"	"rjvb"	"532.3200684"	"r"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"r"	"530.005127"	"1.46057E+12"	"1.46057E+12"
"3"	"sub_27"	"four"	"four"	"512.8901367"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"con"	"514.2749023"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"83.75488281"	"1.46057E+12"	"1.46057E+12"	"13.6550293"	"0"	"1.46057E+12"	"1.46057E+12"	"1510.640137"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"30"	""	"1"	"rjvb"	"631.5"	"b"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"b"	"617.7700195"	"1.46057E+12"	"1.46057E+12"
"4"	"sub_27"	"four"	"one"	"514.3249512"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"con"	"514.744873"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"78.88012695"	"1.46057E+12"	"1.46057E+12"	"25.60986328"	"0"	"1.46057E+12"	"1.46057E+12"	"1719.900146"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"29"	""	"1"	"rjvb"	"964.0949707"	"r"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"r"	"956.744873"	"1.46057E+12"	"1.46057E+12"
"5"	"sub_27"	"four"	"seven"	"523.8400879"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"incon"	"514.8950195"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"79.38476563"	"1.46057E+12"	"1.46057E+12"	"14.38012695"	"0"	"1.46057E+12"	"1.46057E+12"	"1437.830078"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"31"	""	"1"	"rjvb"	"897.5351563"	"v"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"v"	"893.7250977"	"1.46057E+12"	"1.46057E+12"
"6"	"sub_27"	"four"	"six"	"516.8549805"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"incon"	"517.6550293"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"98.6550293"	"1.46057E+12"	"1.46057E+12"	"4.484863281"	"0"	"1.46057E+12"	"1.46057E+12"	"1187.014893"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"26"	""	"1"	"rjvb"	"860.119873"	"j"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"j"	"854.0297852"	"1.46057E+12"	"1.46057E+12"
"7"	"sub_27"	"four"	"three"	"514.5100098"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"con"	"514.954834"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"111.7600098"	"1.46057E+12"	"1.46057E+12"	"28.10498047"	"0"	"1.46057E+12"	"1.46057E+12"	"1551.159912"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"32"	""	"1"	"rjvb"	"714.1650391"	"v"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"v"	"701.5349121"	"1.46057E+12"	"1.46057E+12"
"8"	"sub_27"	"four"	"two"	"523.4299316"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"con"	"514.6799316"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"111.8300781"	"1.46057E+12"	"1.46057E+12"	"17.63500977"	"0"	"1.46057E+12"	"1.46057E+12"	"1535.244873"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"28"	""	"1"	"rjvb"	"896.9350586"	"j"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"j"	"887.5500488"	"1.46057E+12"	"1.46057E+12"
"9"	"sub_27"	"one"	"eight"	"508.4050293"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"incon"	"513.4599609"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"104.125"	"1.46057E+12"	"1.46057E+12"	"9.864990234"	"0"	"1.46057E+12"	"1.46057E+12"	"1351.994873"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"6"	"\u0000"	"1"	"rjvb"	"1064.410156"	"b"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"b"	"1062.179932"	"1.46057E+12"	"1.46057E+12"
"10"	"sub_27"	"one"	"five"	"524.5749512"	"500"	"1.46057E+12"	"1.46057E+12"	"SimpleRTBLock"	"incon"	"514.4699707"	"500"	"1.46057E+12"	"1.46057E+12"	"native-highres"	"1.46057E+12"	"500"	"86.60986328"	"1.46057E+12"	"1.46057E+12"	"20.22509766"	"0"	"1.46057E+12"	"1.46057E+12"	"1658.050049"	"1.46057E+12"	"1.46057E+12"	"1000"	"16.625"	"3"	"\u0000"	"1"	"rjvb"	"1230.344971"	"r"	"TERMINATE"	"1.46057E+12"	"1.46057E+12"	"r"	"1229.550049"	"1.46057E+12"	"1.46057E+12"
