"subject_id"	"block"	"item"	"BlankInterval[CalculatedDuration]"	"BlankInterval[Duration]"	"BlankInterval[OffsetTime]"	"BlankInterval[OnsetTime]"	"BlockId"	"Congruency"	"CorFeedback[CalculatedDuration]"	"CorFeedback[Duration]"	"CorFeedback[OffsetTime]"	"CorFeedback[OnsetTime]"	"EngineType"	"Exit[OnsetTime]"	"IncFeedback[Duration]"	"Init[CalculatedDuration]"	"Init[OffsetTime]"	"Init[OnsetTime]"	"InitPost[CalculatedDuration]"	"InitPost[Duration]"	"InitPost[OffsetTime]"	"InitPost[OnsetTime]"	"InitPre[CalculatedDuration]"	"InitPre[OffsetTime]"	"InitPre[OnsetTime]"	"SimpleRTBLock[InterTrialDelay]"	"SimpleRTBLock[RefreshPeriod]"	"SimpleRTBLock[TrialNr]"	"SimpleRTBLockStroopItem[Resp]"	"StroopItem[ACC]"	"StroopItem[Allowable]"	"StroopItem[CalculatedDuration]"	"StroopItem[CRESP]"	"StroopItem[EndAction]"	"StroopItem[OffsetTime]"	"StroopItem[OnsetTime]"	"StroopItem[RESP]"	"StroopItem[RT]"	"StroopItem[RTTime]"	"undefined[OnsetTime]"
"1"	"sub_10"	"four"	"eight"	"532.1750488"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"516.3500977"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"15.51000977"	"1.46047E+12"	"1.46047E+12"	"13.2199707"	"0"	"1.46047E+12"	"1.46047E+12"	"1053.465088"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"28"	""	"0"	"rjvb"	"784.0749512"	"b"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"r"	"770.329834"	"1.46047E+12"	"1.46047E+12"
"2"	"sub_10"	"four"	"five"	"517.2749023"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"516.4050293"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"45.70507813"	"1.46047E+12"	"1.46047E+12"	"520.8798828"	"513.5200195"	"1.46047E+12"	"1.46047E+12"	"464.9699707"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"26"	""	"0"	"rjvb"	"683.3200684"	"r"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"j"	"670.125"	"1.46047E+12"	"1.46047E+12"
"3"	"sub_10"	"four"	"four"	"515.9602051"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"517.1948242"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"36.94482422"	"1.46047E+12"	"1.46047E+12"	"640.6650391"	"618.4050293"	"1.46047E+12"	"1.46047E+12"	"371.0700684"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"27"	""	"1"	"rjvb"	"816.2651367"	"b"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"b"	"815.8549805"	"1.46047E+12"	"1.46047E+12"
"4"	"sub_10"	"four"	"one"	"516.2949219"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"517.3850098"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"36.87988281"	"1.46047E+12"	"1.46047E+12"	"374.7451172"	"352.5200195"	"1.46047E+12"	"1.46047E+12"	"636.9499512"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"25"	""	"1"	"rjvb"	"782.1098633"	"r"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"r"	"768.2348633"	"1.46047E+12"	"1.46047E+12"
"5"	"sub_10"	"four"	"seven"	"516.0600586"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"516.2851563"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"45.54492188"	"1.46047E+12"	"1.46047E+12"	"615.75"	"607.2299805"	"1.46047E+12"	"1.46047E+12"	"371.7351074"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"30"	""	"1"	"rjvb"	"1666.544922"	"v"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"v"	"1664.504883"	"1.46047E+12"	"1.46047E+12"
"6"	"sub_10"	"four"	"six"	"516.4448242"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"517.2299805"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"38.64501953"	"1.46047E+12"	"1.46047E+12"	"394.5100098"	"373.6401367"	"1.46047E+12"	"1.46047E+12"	"615.6201172"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"31"	""	"1"	"rjvb"	"682.5998535"	"j"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"j"	"682.0200195"	"1.46047E+12"	"1.46047E+12"
"7"	"sub_10"	"four"	"three"	"516.5898438"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"515.6298828"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"36.67480469"	"1.46047E+12"	"1.46047E+12"	"605.9250488"	"583.880127"	"1.46047E+12"	"1.46047E+12"	"405.7351074"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"29"	""	"1"	"rjvb"	"699.7199707"	"v"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"v"	"686.6098633"	"1.46047E+12"	"1.46047E+12"
"8"	"sub_10"	"four"	"two"	"516.670166"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"516.4050293"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"38.43505859"	"1.46047E+12"	"1.46047E+12"	"505.4599609"	"497.0900879"	"1.46047E+12"	"1.46047E+12"	"488.0598145"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"32"	""	"1"	"rjvb"	"633.0600586"	"j"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"j"	"619.4650879"	"1.46047E+12"	"1.46047E+12"
"9"	"sub_10"	"one"	"eight"	"500.005127"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"516.4899902"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"37.60498047"	"1.46047E+12"	"1.46047E+12"	"664.4951172"	"642.9001465"	"1.46047E+12"	"1.46047E+12"	"346.5849609"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"6"	"\u0000"	"1"	"rjvb"	"1583.004883"	"b"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"b"	"1576.60498"	"1.46047E+12"	"1.46047E+12"
"10"	"sub_10"	"one"	"five"	"517.329834"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"516.4099121"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"17"	"1.46047E+12"	"1.46047E+12"	"693.3601074"	"669.7302246"	"1.46047E+12"	"1.46047E+12"	"319.7199707"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.66503906"	"2"	"\u0000"	"0"	"rjvb"	"983.1201172"	"r"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"j"	"980.7700195"	"1.46047E+12"	"1.46047E+12"
