"subject_id"	"block"	"item"	"BlankInterval[CalculatedDuration]"	"BlankInterval[Duration]"	"BlankInterval[OffsetTime]"	"BlankInterval[OnsetTime]"	"BlockId"	"Congruency"	"CorFeedback[CalculatedDuration]"	"CorFeedback[Duration]"	"CorFeedback[OffsetTime]"	"CorFeedback[OnsetTime]"	"EngineType"	"Exit[OnsetTime]"	"IncFeedback[Duration]"	"Init[CalculatedDuration]"	"Init[OffsetTime]"	"Init[OnsetTime]"	"InitPost[CalculatedDuration]"	"InitPost[Duration]"	"InitPost[OffsetTime]"	"InitPost[OnsetTime]"	"InitPre[CalculatedDuration]"	"InitPre[OffsetTime]"	"InitPre[OnsetTime]"	"SimpleRTBLock[InterTrialDelay]"	"SimpleRTBLock[RefreshPeriod]"	"SimpleRTBLock[TrialNr]"	"SimpleRTBLockStroopItem[Resp]"	"StroopItem[ACC]"	"StroopItem[Allowable]"	"StroopItem[CalculatedDuration]"	"StroopItem[CRESP]"	"StroopItem[EndAction]"	"StroopItem[OffsetTime]"	"StroopItem[OnsetTime]"	"StroopItem[RESP]"	"StroopItem[RT]"	"StroopItem[RTTime]"	"undefined[OnsetTime]"
"1"	"sub_11"	"four"	"eight"	"511.2451172"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"514.125"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"54.61499023"	"1.46047E+12"	"1.46047E+12"	"210.0900879"	"196.1501465"	"1.46047E+12"	"1.46047E+12"	"749.1049805"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"28"	""	"1"	"rjvb"	"1181.540039"	"b"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"b"	"1174.945068"	"1.46047E+12"	"1.46047E+12"
"2"	"sub_11"	"four"	"five"	"516.7299805"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"515.0349121"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"73.43505859"	"1.46047E+12"	"1.46047E+12"	"293.9499512"	"288.1350098"	"1.46047E+12"	"1.46047E+12"	"660.9050293"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"25"	""	"1"	"rjvb"	"1011.629883"	"r"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"r"	"1001.074951"	"1.46047E+12"	"1.46047E+12"
"3"	"sub_11"	"four"	"four"	"514.9699707"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"517.9450684"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"51.22998047"	"1.46047E+12"	"1.46047E+12"	"205.8798828"	"193.3400879"	"1.46047E+12"	"1.46047E+12"	"754.7150879"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"31"	""	"1"	"rjvb"	"1013.669922"	"b"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"b"	"1007.254883"	"1.46047E+12"	"1.46047E+12"
"4"	"sub_11"	"four"	"one"	"514.880127"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"511.0649414"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"50.32519531"	"1.46047E+12"	"1.46047E+12"	"555.1499023"	"542.8598633"	"1.46047E+12"	"1.46047E+12"	"406.2648926"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"29"	""	"1"	"rjvb"	"901.2451172"	"r"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"r"	"900.8400879"	"1.46047E+12"	"1.46047E+12"
"5"	"sub_11"	"four"	"seven"	"514.7749023"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"515.0849609"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"102.3100586"	"1.46047E+12"	"1.46047E+12"	"300.7348633"	"304.6999512"	"1.46047E+12"	"1.46047E+12"	"642.0300293"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"27"	""	"1"	"rjvb"	"913.8950195"	"v"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"v"	"901.9350586"	"1.46047E+12"	"1.46047E+12"
"6"	"sub_11"	"four"	"six"	"529.3601074"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"502.25"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"54.94995117"	"1.46047E+12"	"1.46047E+12"	"179.8601074"	"169.6599121"	"1.46047E+12"	"1.46047E+12"	"775.4599609"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"32"	""	"1"	"rjvb"	"664.2600098"	"j"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"j"	"658.7351074"	"1.46047E+12"	"1.46047E+12"
"7"	"sub_11"	"four"	"three"	"514.6850586"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"514.9650879"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"72.82006836"	"1.46047E+12"	"1.46047E+12"	"396.9599609"	"390.0800781"	"1.46047E+12"	"1.46047E+12"	"558.0349121"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"30"	""	"1"	"rjvb"	"647.8051758"	"v"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"v"	"644.3300781"	"1.46047E+12"	"1.46047E+12"
"8"	"sub_11"	"four"	"two"	"513.8198242"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"con"	"514.9899902"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"74.02490234"	"1.46047E+12"	"1.46047E+12"	"613.5949707"	"605.8549805"	"1.46047E+12"	"1.46047E+12"	"341.0900879"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"26"	""	"1"	"rjvb"	"714.420166"	"j"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"j"	"703.2351074"	"1.46047E+12"	"1.46047E+12"
"9"	"sub_11"	"one"	"eight"	"515.244873"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"514.9199219"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"51.72485352"	"1.46047E+12"	"1.46047E+12"	"474.125"	"449.4050293"	"1.46047E+12"	"1.46047E+12"	"499"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"8"	"\u0000"	"0"	"rjvb"	"764.1948242"	"b"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"r"	"755.6298828"	"1.46047E+12"	"1.46047E+12"
"10"	"sub_11"	"one"	"five"	"518.125"	"500"	"1.46047E+12"	"1.46047E+12"	"SimpleRTBLock"	"incon"	"514.9050293"	"500"	"1.46047E+12"	"1.46047E+12"	"native-highres"	"1.46047E+12"	"500"	"52.7199707"	"1.46047E+12"	"1.46047E+12"	"346.8300781"	"335.3300781"	"1.46047E+12"	"1.46047E+12"	"612.244873"	"1.46047E+12"	"1.46047E+12"	"1000"	"16.63012695"	"3"	"\u0000"	"1"	"rjvb"	"1476.044922"	"r"	"TERMINATE"	"1.46047E+12"	"1.46047E+12"	"r"	"1467.685059"	"1.46047E+12"	"1.46047E+12"
