"subject_id"	"block"	"item"	"BlankInterval[CalculatedDuration]"	"BlankInterval[Duration]"	"BlankInterval[OffsetTime]"	"BlankInterval[OnsetTime]"	"BlockId"	"Congruency"	"CorFeedback[CalculatedDuration]"	"CorFeedback[Duration]"	"CorFeedback[OffsetTime]"	"CorFeedback[OnsetTime]"	"EngineType"	"Exit[OnsetTime]"	"IncFeedback[Duration]"	"Init[CalculatedDuration]"	"Init[OffsetTime]"	"Init[OnsetTime]"	"InitPost[CalculatedDuration]"	"InitPost[Duration]"	"InitPost[OffsetTime]"	"InitPost[OnsetTime]"	"InitPre[CalculatedDuration]"	"InitPre[OffsetTime]"	"InitPre[OnsetTime]"	"SimpleRTBLock[InterTrialDelay]"	"SimpleRTBLock[RefreshPeriod]"	"SimpleRTBLock[TrialNr]"	"SimpleRTBLockStroopItem[Resp]"	"StroopItem[ACC]"	"StroopItem[Allowable]"	"StroopItem[CalculatedDuration]"	"StroopItem[CRESP]"	"StroopItem[EndAction]"	"StroopItem[OffsetTime]"	"StroopItem[OnsetTime]"	"StroopItem[RESP]"	"StroopItem[RT]"	"StroopItem[RTTime]"	"undefined[OnsetTime]"
"1"	"sub_05"	"four"	"eight"	"515.2351074"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"514.2800293"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"44.03491211"	"1.46012E+12"	"1.46012E+12"	"278.2851563"	"264.0800781"	"1.46012E+12"	"1.46012E+12"	"700.9599609"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"25"	""	"1"	"rjvb"	"1298.014893"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"1290.859863"	"1.46012E+12"	"1.46012E+12"
"2"	"sub_05"	"four"	"five"	"498.2600098"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"510.6550293"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"49.75488281"	"1.46012E+12"	"1.46012E+12"	"265.8051758"	"252.2900391"	"1.46012E+12"	"1.46012E+12"	"710.2600098"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"30"	""	"0"	"rjvb"	"834.6298828"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"833.4499512"	"1.46012E+12"	"1.46012E+12"
"3"	"sub_05"	"four"	"four"	"501.875"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"515.5900879"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"44.63989258"	"1.46012E+12"	"1.46012E+12"	"479.3100586"	"452.125"	"1.46012E+12"	"1.46012E+12"	"514.3649902"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"26"	""	"1"	"rjvb"	"763.5749512"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"762.0949707"	"1.46012E+12"	"1.46012E+12"
"4"	"sub_05"	"four"	"one"	"514.9299316"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"496.1149902"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"58.73999023"	"1.46012E+12"	"1.46012E+12"	"415.8549805"	"408.8149414"	"1.46012E+12"	"1.46012E+12"	"549.8498535"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"31"	""	"1"	"rjvb"	"750.0297852"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"748.3850098"	"1.46012E+12"	"1.46012E+12"
"5"	"sub_05"	"four"	"seven"	"499.9150391"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"511.3349609"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"51.72485352"	"1.46012E+12"	"1.46012E+12"	"15.02514648"	"0"	"1.46012E+12"	"1.46012E+12"	"1072.880127"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"27"	""	"1"	"rjvb"	"750.4748535"	"v"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"749.3000488"	"1.46012E+12"	"1.46012E+12"
"6"	"sub_05"	"four"	"six"	"500.8400879"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"496.6899414"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"48.02490234"	"1.46012E+12"	"1.46012E+12"	"518.5048828"	"448.420166"	"1.46012E+12"	"1.46012E+12"	"514.1699219"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"32"	""	"1"	"rjvb"	"1122.959961"	"j"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"j"	"1115.25"	"1.46012E+12"	"1.46012E+12"
"7"	"sub_05"	"four"	"three"	"529.6850586"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"513.6899414"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"68.76489258"	"1.46012E+12"	"1.46012E+12"	"479.3249512"	"458.1650391"	"1.46012E+12"	"1.46012E+12"	"493.7900391"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"28"	""	"1"	"rjvb"	"566.920166"	"v"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"v"	"555.6049805"	"1.46012E+12"	"1.46012E+12"
"8"	"sub_05"	"four"	"two"	"533.3950195"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"con"	"496.9599609"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"53.30004883"	"1.46012E+12"	"1.46012E+12"	"348.4299316"	"355.6999512"	"1.46012E+12"	"1.46012E+12"	"605.4699707"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"29"	""	"1"	"rjvb"	"647.1401367"	"j"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"j"	"646.005127"	"1.46012E+12"	"1.46012E+12"
"9"	"sub_05"	"one"	"eight"	"507.1101074"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"521.6450195"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"45.30493164"	"1.46012E+12"	"1.46012E+12"	"404.0749512"	"379.9199219"	"1.46012E+12"	"1.46012E+12"	"585.75"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"8"	"\u0000"	"1"	"rjvb"	"1537.834961"	"b"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"b"	"1536.439941"	"1.46012E+12"	"1.46012E+12"
"10"	"sub_05"	"one"	"five"	"508.4248047"	"500"	"1.46012E+12"	"1.46012E+12"	"SimpleRTBLock"	"incon"	"498.0249023"	"500"	"1.46012E+12"	"1.46012E+12"	"native-highres"	"1.46012E+12"	"500"	"51.26000977"	"1.46012E+12"	"1.46012E+12"	"555.6801758"	"542.1401367"	"1.46012E+12"	"1.46012E+12"	"424.7399902"	"1.46012E+12"	"1.46012E+12"	"1000"	"16.3425293"	"2"	"\u0000"	"1"	"rjvb"	"2514.344971"	"r"	"TERMINATE"	"1.46012E+12"	"1.46012E+12"	"r"	"2508.27002"	"1.46012E+12"	"1.46012E+12"
